3371,Birthday Girl,2001,"[0.08262243, 0.21524018, 0.43796876, 0.61580366, 0.23303126, 0.05073984, 0.5989867, 0.7235057]"
3372,Rare Birds,2001,"[0.81083393, 0.226105, 0.9241102, 0.60804915, 0.28333306, 0.15945263, 0.11617614, 0.2870505]"
3373,Big Fat Liar,2002,"[0.39964402, 0.7185511, 0.09341206, 0.97995055, 0.60792226, 0.4990664, 0.87824243, 0.28515464]"
3374,Collateral Damage,2002,"[0.4322269, 0.9967637, 0.36394072, 0.58083797, 0.96796745, 0.14180663, 0.46537516, 0.041780867]"
3375,Rollerball,2002,"[0.3799076, 0.2718681, 0.9889445, 0.06817734, 0.66804665, 0.48676708, 0.15252806, 0.7781671]"
3376,"Scotland, Pa.",2001,"[0.003999176, 0.505874, 0.6021718, 0.9864883, 0.26054367, 0.16177261, 0.8706928, 0.09176276]"
3377,Baby's Day Out,1994,"[0.8966142, 0.571177, 0.7403671, 0.81993335, 0.34280306, 0.008582306, 0.75032294, 0.47541952]"
3378,Heidi,1937,"[0.15762487, 0.613391, 0.5317596, 0.26055282, 0.06878098, 0.6144595, 0.947605, 0.6932129]"
3379,Rookie of the Year,1993,"[0.18978328, 0.9105632, 0.51376593, 0.98767495, 0.48832884, 0.7903381, 0.16879703, 0.6029847]"
3380,"Sandlot",1993,"[0.03237045, 0.41890404, 0.0668189, 0.72819847, 0.119170845, 0.60132205, 0.9425932, 0.53209317]"
3381,Don't Look Now,1973,"[0.83221453, 0.3489889, 0.6530777, 0.8542522, 0.7051513, 0.4638997, 0.9299124, 0.3184837]"
3382,Crossroads,2002,"[0.85025364, 0.4341992, 0.35182917, 0.0385179, 0.17327091, 0.019318, 0.49661765, 0.9454752]"
3383,Hart's War,2002,"[0.2600397, 0.87987596, 0.6884254, 0.24415946, 0.3420912, 0.89198864, 0.761683, 0.75595176]"
3384,John Q,2002,"[0.41144407, 0.9325548, 0.91872466, 0.8786244, 0.46063736, 0.18330081, 0.93601155, 0.16326772]"
3385,Return to Never Land,2002,"[0.20583127, 0.40674663, 0.03631113, 0.6131646, 0.5651957, 0.82036626, 0.9046404, 0.75644165]"
3386,Super Troopers,2001,"[0.021701489, 0.433449, 0.2032818, 0.23521268, 0.471005, 0.9620334, 0.78349483, 0.5328963]"
3387,"Good Son",1993,"[0.65532386, 0.9759843, 0.8113766, 0.0011037219, 0.6799364, 0.0147126345, 0.35014805, 0.17096391]"
3388,Last Orders,2001,"[0.51267713, 0.3313698, 0.44216198, 0.64978874, 0.18266362, 0.10163478, 0.46818236, 0.19848183]"
3389,"Bad and the Beautiful",1952,"[0.71698636, 0.40811798, 0.61517704, 0.06175321, 0.9549836, 0.19747612, 0.60414904, 0.90417033]"
3390,Designing Woman,1957,"[0.8940121, 0.7278607, 0.93353206, 0.00079335325, 0.031022519, 0.5923437, 0.22765423, 0.8124686]"
3391,Sleuth,1972,"[0.8275358, 0.55281013, 0.3994841, 0.94469637, 0.05926964, 0.41225237, 0.88571084, 0.6600936]"
3392,Stroszek,1977,"[0.051760186, 0.34842575, 0.9472235, 0.99626154, 0.84341854, 0.31804973, 0.23196806, 0.9009317]"
3393,Dragonfly,2002,"[0.62778115, 0.83696246, 0.70539796, 0.8373724, 0.58729035, 0.40718314, 0.021008927, 0.044530157]"
3394,Queen of the Damned,2002,"[0.24597107, 0.6227332, 0.78451866, 0.4411499, 0.612719, 0.03097875, 0.39780048, 0.8382466]"
3395,How to Kill Your Neighbor's Dog,2000,"[0.69414085, 0.39306977, 0.5676831, 0.5205904, 0.27881938, 0.9700349, 0.9925627, 0.16729519]"
3396,Mean Machine,2001,"[0.32610843, 0.97811925, 0.6527408, 0.54390967, 0.20578773, 0.08056874, 0.106786035, 0.63176]"
3397,Monsoon Wedding,2001,"[0.542291, 0.16695061, 0.50539434, 0.69195586, 0.43826085, 0.31924966, 0.9430643, 0.067272484]"
3398,Wendigo,2001,"[0.3115537, 0.088789046, 0.03054505, 0.8919252, 0.5668871, 0.8562161, 0.89950675, 0.7958041]"
3399,Scratch,2001,"[0.05976442, 0.028204063, 0.48875123, 0.7812843, 0.740108, 0.88248944, 0.4849606, 0.9727179]"
3400,"Bad News Bears",1976,"[0.077335075, 0.9862309, 0.404465, 0.5184233, 0.9754954, 0.96229815, 0.43791142, 0.7807617]"
3401,40 Days and 40 Nights,2002,"[0.18915693, 0.7330549, 0.66176426, 0.54315376, 0.19975588, 0.70677924, 0.01927057, 0.18749759]"
3402,We Were Soldiers,2002,"[0.4398735, 0.15737513, 0.51231384, 0.28061208, 0.5980522, 0.824311, 0.58192813, 0.6924703]"
3403,"Big Bird Cage",1972,"[0.21137792, 0.7132781, 0.20190066, 0.16771919, 0.1651706, 0.5930857, 0.80634683, 0.721723]"
3404,"Big Doll House",1971,"[0.362967, 0.23115762, 0.48727098, 0.8377911, 0.1424901, 0.0020780552, 0.10751077, 0.96909225]"
3405,Ferngully: The Last Rainforest,1992,"[0.6519101, 0.64337337, 0.39281917, 0.035624456, 0.34557217, 0.5588921, 0.8052026, 0.9695859]"
3406,Royal Wedding,1951,"[0.25855532, 0.87962484, 0.52032715, 0.549289, 0.9863044, 0.72332114, 0.74187547, 0.4935178]"
3407,All About the Benjamins,2002,"[0.28134656, 0.044362508, 0.32317543, 0.35227543, 0.5479371, 0.050589003, 0.39845628, 0.78223455]"
3408,"Time Machine",2002,"[0.9823225, 0.59564435, 0.7168287, 0.87185967, 0.67332727, 0.44863525, 0.6337361, 0.41315705]"
3409,"Magnificent Ambersons",1942,"[0.37863335, 0.9343411, 0.94642955, 0.64375347, 0.7094027, 0.18661317, 0.9078007, 0.454237]"
3410,Fun,1994,"[0.22401789, 0.37001514, 0.79176503, 0.44100934, 0.9689048, 0.23732485, 0.9973191, 0.48800707]"
3411,Hangar 18,1980,"[0.9251589, 0.9275232, 0.22724152, 0.8202299, 0.53910834, 0.91212094, 0.2610224, 0.15407181]"
3412,Hopscotch,1980,"[0.86967015, 0.34057552, 0.7432205, 0.16422965, 0.661676, 0.76160336, 0.43254766, 0.88778496]"
3413,Humanoids from the Deep,1980,"[0.24591601, 0.1790023, 0.3974368, 0.6997711, 0.99994653, 0.11556435, 0.12738658, 0.36198953]"
3414,Little Darlings,1980,"[0.91165507, 0.5294813, 0.14494221, 0.44091615, 0.4669521, 0.85395575, 0.54589283, 0.062870614]"
3415,"Long Good Friday",1980,"[0.42425552, 0.9320818, 0.8592757, 0.54875994, 0.21119526, 0.9747092, 0.30156192, 0.37185612]"
3416,Mon oncle d'Amérique,1980,"[0.82706827, 0.41275463, 0.7816673, 0.69620675, 0.28382328, 0.8399501, 0.54603225, 0.13133202]"
3417,Motel Hell,1980,"[0.15828742, 0.4250808, 0.82898456, 0.976603, 0.60935855, 0.8767437, 0.5150064, 0.07568057]"
3418,Ffolkes,1979,"[0.36892164, 0.07428477, 0.10448179, 0.67472655, 0.04476534, 0.867672, 0.7129616, 0.50707364]"
3419,"Octagon",1980,"[0.99655867, 0.06897276, 0.5373759, 0.18086989, 0.86465174, 0.22703585, 0.13841516, 0.42884722]"
3420,"Oh, God! Book II",1980,"[0.9434941, 0.27651134, 0.879376, 0.18790749, 0.75750905, 0.50266224, 0.9117769, 0.99551433]"
3421,"Oh, God!",1977,"[0.9211797, 0.4252224, 0.32710293, 0.13173068, 0.13458124, 0.862624, 0.38369814, 0.5246786]"
3422,Ice Age,2002,"[0.9173263, 0.8221143, 0.102007106, 0.5301797, 0.43017057, 0.6713475, 0.55431783, 0.42267835]"
3423,Resident Evil,2002,"[0.62862533, 0.025076794, 0.6572772, 0.89725775, 0.30157635, 0.15434803, 0.77910674, 0.8745902]"
3424,Showtime,2002,"[0.78139734, 0.926345, 0.4756744, 0.85697466, 0.97245806, 0.33436096, 0.45348084, 0.18915667]"
3425,Harrison's Flowers,2000,"[0.28253198, 0.6800801, 0.6762074, 0.7961923, 0.42040965, 0.11897695, 0.39545426, 0.77305514]"
3426,Kissing Jessica Stein,2001,"[0.45725614, 0.61584765, 0.09242737, 0.58416647, 0.9583146, 0.31909716, 0.63440496, 0.53672975]"
3427,Promises,2001,"[0.025931334, 0.92160153, 0.53687567, 0.7353564, 0.048198927, 0.650964, 0.65978175, 0.94529104]"
3428,All the Right Moves,1983,"[0.946507, 0.94018275, 0.9115771, 0.37377924, 0.38372687, 0.3807167, 0.49920076, 0.7293744]"
3429,Road to Morocco,1942,"[0.40708953, 0.7805288, 0.45912293, 0.18093897, 0.41787577, 0.97401243, 0.2821992, 0.2649236]"
3430,Taps,1981,"[0.44294846, 0.25644758, 0.7074238, 0.8961172, 0.40666634, 0.8148491, 0.41860875, 0.690448]"
3431,Return of the Secaucus 7,1980,"[0.69903183, 0.04319444, 0.22798686, 0.8747732, 0.9477535, 0.52732575, 0.2633396, 0.5206248]"
3432,Rude Boy,1980,"[0.04623073, 0.7549895, 0.1860733, 0.60359925, 0.5357483, 0.8460737, 0.4256856, 0.37946668]"
3433,Running Scared,1980,"[0.6142541, 0.076949, 0.98582536, 0.111712925, 0.44250515, 0.71458995, 0.9302508, 0.12267231]"
3434,Seems Like Old Times,1980,"[0.045605116, 0.8939562, 0.8722017, 0.3962841, 0.7694016, 0.7962795, 0.90124834, 0.7426588]"
3435,Shogun Assassin,1980,"[0.77225745, 0.64094424, 0.424395, 0.43637437, 0.7850847, 0.36187768, 0.6911667, 0.5496039]"
3436,Smokey and the Bandit II,1980,"[0.33287242, 0.4467207, 0.18949445, 0.4837472, 0.6913062, 0.15292776, 0.98998463, 0.49921626]"
3437,Smokey and the Bandit,1977,"[0.23681863, 0.23314889, 0.23550537, 0.24219796, 0.7915163, 0.4387003, 0.11715394, 0.0971985]"
3438,Smokey and the Bandit III,1983,"[0.93281764, 0.47521803, 0.0051579163, 0.6788226, 0.027241316, 0.91607744, 0.37429854, 0.3944833]"
3439,Stir Crazy,1980,"[0.16040735, 0.9163272, 0.89485, 0.1815807, 0.60424906, 0.56600076, 0.2604198, 0.41267774]"
3440,Blade II,2002,"[0.47623727, 0.57741296, 0.36136132, 0.046564624, 0.77545077, 0.71048605, 0.75794846, 0.4914241]"
3441,Sorority Boys,2002,"[0.59998614, 0.88309276, 0.3137039, 0.5723629, 0.36967486, 0.22569071, 0.1878611, 0.061182246]"
3442,Stolen Summer,2002,"[0.10571726, 0.69430476, 0.9593557, 0.87345797, 0.8703044, 0.8561529, 0.46010357, 0.48180607]"
3443,George Washington,2000,"[0.20700465, 0.5754826, 0.057107747, 0.48697823, 0.3591492, 0.54819846, 0.8806522, 0.38345248]"
3444,Clockstoppers,2002,"[0.35036898, 0.44913977, 0.8417287, 0.7831116, 0.66833305, 0.32997072, 0.3870948, 0.39769563]"
3445,Death to Smoochy,2002,"[0.8766326, 0.7734973, 0.5705891, 0.2781317, 0.8432849, 0.12916908, 0.067849614, 0.38444546]"
3446,Panic Room,2002,"[0.15770143, 0.97774327, 0.6090036, 0.13889123, 0.84695476, 0.26226288, 0.054342102, 0.55498827]"
3447,"Rookie",2002,"[0.17525588, 0.13060333, 0.8148748, 0.77352387, 0.093124196, 0.0027281805, 0.8408385, 0.3650806]"
3448,No Such Thing,2001,"[0.3621354, 0.5078094, 0.13659438, 0.9217751, 0.732888, 0.20171148, 0.51683146, 0.37085497]"
3449,Boxcar Bertha,1972,"[0.8270841, 0.73580587, 0.8199858, 0.5568047, 0.6839662, 0.067807995, 0.7144895, 0.20258056]"
3450,Fraternity Vacation,1985,"[0.7582198, 0.09945737, 0.23158984, 0.367477, 0.2623873, 0.44348687, 0.98585933, 0.50806916]"
3451,Impromptu,1991,"[0.7673722, 0.097791046, 0.12786303, 0.7575018, 0.8840553, 0.39367524, 0.83189565, 0.98305]"
3452,High Crimes,2002,"[0.064414725, 0.112494804, 0.685582, 0.78946716, 0.7938912, 0.34555686, 0.08033539, 0.89197904]"
3453,National Lampoon's Van Wilder,2002,"[0.65413857, 0.83988434, 0.5950876, 0.36967587, 0.8992847, 0.9722898, 0.6652906, 0.99254304]"
3454,Crush,2001,"[0.049264975, 0.014992703, 0.5633846, 0.47691008, 0.968385, 0.3680375, 0.56096286, 0.35204425]"
3455,Lucky Break,2001,"[0.17285465, 0.96275526, 0.18566364, 0.42998976, 0.2098336, 0.8795928, 0.57964724, 0.72903293]"
3456,"Atomic Cafe",1982,"[0.780308, 0.8376539, 0.27224112, 0.3791217, 0.08065759, 0.20055255, 0.83076555, 0.62663597]"
3457,Slap Shot,1977,"[0.87091035, 0.48146227, 0.41113988, 0.240423, 0.58527046, 0.19090407, 0.7484421, 0.8981444]"
3458,Changing Lanes,2002,"[0.6006382, 0.2546293, 0.4935235, 0.40055326, 0.7406839, 0.43000776, 0.14167438, 0.6372448]"
3459,Frailty,2001,"[0.07902589, 0.8558139, 0.6465554, 0.4458225, 0.6354932, 0.3516111, 0.85136765, 0.60892385]"
3460,"Sweetest Thing",2002,"[0.4572388, 0.8622601, 0.67605126, 0.7795936, 0.81350994, 0.91482115, 0.72842115, 0.7876616]"
3461,"Cat's Meow",2002,"[0.00967476, 0.33434308, 0.23836458, 0.02548889, 0.28981346, 0.033077285, 0.13770635, 0.36722982]"
3462,Human Nature,2001,"[0.8697001, 0.5729385, 0.22005999, 0.977931, 0.19489682, 0.17702845, 0.14659704, 0.8418126]"
3463,My Big Fat Greek Wedding,2002,"[0.22125459, 0.10602124, 0.6174922, 0.3462735, 0.20585236, 0.63333094, 0.7769783, 0.25686613]"
3464,3:10 to Yuma,1957,"[0.24541344, 0.35719156, 0.5071783, 0.3750765, 0.46681082, 0.16775447, 0.2493929, 0.7303542]"
3465,Joe Versus the Volcano,1990,"[0.09358226, 0.86785, 0.13800012, 0.4610557, 0.12475016, 0.02729113, 0.47837043, 0.8438478]"
3466,Taking Care of Business,1990,"[0.7493129, 0.7663776, 0.91547096, 0.96830666, 0.18422845, 0.8994987, 0.5743316, 0.4634608]"
3467,Three Men and a Baby,1987,"[0.4391386, 0.14473777, 0.43578887, 0.39871615, 0.6017322, 0.5998272, 0.7238396, 0.6076649]"
3468,Three Men and a Little Lady,1990,"[0.48800668, 0.8458918, 0.897231, 0.9160437, 0.9535789, 0.38731775, 0.8884617, 0.3174378]"
3469,"Watcher in the Woods",1980,"[0.5807114, 0.67204475, 0.998427, 0.7526547, 0.5211838, 0.2252275, 0.2326543, 0.21881917]"
3470,Murder by Numbers,2002,"[0.29598343, 0.9040392, 0.91442865, 0.23533732, 0.4520564, 0.24939284, 0.4321374, 0.106372386]"
3471,The Scorpion King,2002,"[0.7697808, 0.92103636, 0.59651685, 0.22423875, 0.357223, 0.5521715, 0.9956159, 0.5175427]"
3472,Enigma,2001,"[0.6899447, 0.9947264, 0.42927495, 0.8586678, 0.7650672, 0.85686666, 0.46153754, 0.0041516884]"
3473,"Triumph of Love",2001,"[0.8272906, 0.12824376, 0.75744396, 0.12757714, 0.6065596, 0.8306549, 0.17522596, 0.7003117]"
3474,World Traveler,2001,"[0.094066106, 0.19454357, 0.104762584, 0.49820164, 0.064855516, 0.017960826, 0.86380845, 0.15765469]"
3475,Jason X,2002,"[0.7857368, 0.82220584, 0.91182613, 0.5868583, 0.28991953, 0.13771701, 0.61504865, 0.85668397]"
3476,Life or Something Like It,2002,"[0.21606673, 0.46747956, 0.10274696, 0.50098, 0.7114026, 0.4043581, 0.7609333, 0.9159568]"
3477,Dogtown and Z-Boyz,2001,"[0.79443294, 0.6685331, 0.38536596, 0.6717784, 0.93359745, 0.8808143, 0.5598466, 0.33204728]"
3478,Rain,2001,"[0.44881338, 0.7407571, 0.41022998, 0.64359236, 0.53566736, 0.5589673, 0.045844566, 0.7451489]"
3479,"Salton Sea",2002,"[0.6429665, 0.11696592, 0.7155886, 0.92137975, 0.15051666, 0.26205537, 0.870161, 0.6906473]"
3480,Bob le Flambeur,1955,"[0.53338224, 0.4709052, 0.81013316, 0.5656847, 0.39794773, 0.7325097, 0.7320556, 0.23260006]"
3481,Cadillac Man,1990,"[0.46803573, 0.27847943, 0.098627485, 0.66683483, 0.1058732, 0.02743848, 0.6585702, 0.5042397]"
3482,Delirious,1991,"[0.18244565, 0.445296, 0.13435599, 0.79405767, 0.9361176, 0.8158612, 0.017575769, 0.50290227]"
3483,Full Moon in Blue Water,1988,"[0.7157907, 0.2731978, 0.37763798, 0.38068223, 0.57352877, 0.33233297, 0.14978226, 0.3009698]"
3484,Husbands and Wives,1992,"[0.64287174, 0.44930464, 0.8473047, 0.88466066, 0.27164382, 0.7220956, 0.37742725, 0.35447523]"
3485,Lenny,1974,"[0.884534, 0.42752168, 0.6343706, 0.39469117, 0.6193641, 0.22410876, 0.45067805, 0.8451925]"
3486,Triumph of the Spirit,1989,"[0.34883213, 0.22662409, 0.3118848, 0.37947896, 0.5710661, 0.6183782, 0.3614094, 0.30187666]"
3487,Wild Orchid,1990,"[0.96948093, 0.19920443, 0.06617842, 0.37281898, 0.6385072, 0.47531784, 0.56126714, 0.6821781]"
3488,Deuces Wild,2002,"[0.77971274, 0.9916592, 0.8742832, 0.013551421, 0.12824142, 0.7718077, 0.057046056, 0.706531]"
3489,Hollywood Ending,2002,"[0.34726056, 0.24663909, 0.33678657, 0.87353873, 0.8253155, 0.032825414, 0.7359824, 0.10193714]"
3490,Spider-Man,2002,"[0.3930774, 0.4868666, 0.70229846, 0.23617534, 0.7183581, 0.29221025, 0.03811201, 0.9821039]"
3491,Butterflies Are Free,1972,"[0.17777458, 0.33394942, 0.7325529, 0.06501216, 0.08087656, 0.89736855, 0.013948705, 0.11303925]"
3492,"Giant Spider Invasion",1975,"[0.839953, 0.24475892, 0.8658442, 0.9608512, 0.27156988, 0.037783936, 0.8971848, 0.9341975]"
3493,Iron Will,1994,"[0.42679238, 0.87854177, 0.9390531, 0.2647396, 0.6943554, 0.37465543, 0.48562732, 0.43165687]"
3494,Mountains of the Moon,1990,"[0.990042, 0.26241618, 0.73426235, 0.99354583, 0.6144137, 0.60392225, 0.8811923, 0.7304502]"
3495,White Fang,1991,"[0.9830945, 0.97257465, 0.9830564, 0.33457965, 0.7959817, 0.1095324, 0.4776861, 0.18793574]"
3496,"New Guy",2002,"[0.69815147, 0.21937907, 0.58947927, 0.7917456, 0.43322912, 0.11798475, 0.88319737, 0.535556]"
3497,Unfaithful,2002,"[0.6422378, 0.58687115, 0.63017595, 0.8989398, 0.09999766, 0.116704255, 0.20534839, 0.90558594]"
3498,Calamity Jane,1953,"[0.6090696, 0.8947435, 0.56247437, 0.54989237, 0.26678017, 0.86189514, 0.68414253, 0.9528326]"
3499,"Harvey Girls",1946,"[0.41373816, 0.8422038, 0.23405275, 0.5389121, 0.19708703, 0.5252314, 0.4196281, 0.20827246]"
3500,About a Boy,2002,"[0.056510366, 0.11152004, 0.06537459, 0.8038156, 0.11994678, 0.20349246, 0.11529484, 0.9518062]"
3501,Star Wars: Episode II - Attack of the Clones,2002,"[0.6156121, 0.9088008, 0.77069944, 0.315155, 0.11844645, 0.8420091, 0.90239394, 0.47127736]"
3502,"Believer",2001,"[0.5444747, 0.75966, 0.34987986, 0.06541268, 0.079344794, 0.19042172, 0.45612094, 0.42246035]"
3503,"Importance of Being Earnest",2002,"[0.5903908, 0.4349689, 0.19289538, 0.2169817, 0.8958872, 0.96343136, 0.95112985, 0.12412013]"
3504,Every Which Way But Loose,1978,"[0.8393607, 0.093501434, 0.013973095, 0.97359264, 0.6875933, 0.247878, 0.4861163, 0.13308759]"
3505,I Want to Live!,1958,"[0.55424803, 0.79328907, 0.917495, 0.49492174, 0.74703664, 0.11576952, 0.7756662, 0.21241453]"
3506,"Last Waltz",1978,"[0.4527679, 0.37885278, 0.96652395, 0.44219643, 0.6427026, 0.9070678, 0.6811672, 0.50265837]"
3507,Enough,2002,"[0.95580715, 0.037279878, 0.8840235, 0.007960625, 0.8362718, 0.91714984, 0.48123533, 0.3245205]"
3508,Insomnia,2002,"[0.5022749, 0.59182966, 0.9702591, 0.8456457, 0.6274064, 0.31197667, 0.57232124, 0.037579864]"
3509,Spirit: Stallion of the Cimarron,2002,"[0.1217017, 0.38232902, 0.12536585, 0.33219245, 0.83988166, 0.9301113, 0.28611335, 0.65953124]"
3510,CQ,2001,"[0.6689255, 0.60255635, 0.96606934, 0.45418882, 0.9742861, 0.39331493, 0.31418398, 0.7157223]"
3511,Monkey Business,1952,"[0.5954503, 0.05600357, 0.47181496, 0.9309276, 0.6890781, 0.8982961, 0.9569255, 0.33088362]"
3512,Requiem for a Heavyweight,1962,"[0.26424807, 0.2916798, 0.23729295, 0.096266456, 0.7851326, 0.05663309, 0.080613986, 0.28080836]"
3513,"Sum of All Fears",2002,"[0.2999383, 0.21631682, 0.50921285, 0.71722573, 0.100408144, 0.73490304, 0.4033213, 0.081906356]"
3514,Undercover Brother,2002,"[0.39682764, 0.08168566, 0.6902119, 0.72846043, 0.17229132, 0.21985371, 0.0023753264, 0.33661792]"
3515,84 Charing Cross Road,1987,"[0.7174796, 0.31467968, 0.46638045, 0.23313779, 0.08268962, 0.77520764, 0.7695918, 0.30988497]"
3516,Rapid Fire,1992,"[0.6992436, 0.062127598, 0.00491794, 0.041137036, 0.5632702, 0.94972676, 0.1823757, 0.8936121]"
3517,Silent Running,1972,"[0.4306125, 0.32909316, 0.87202823, 0.9093543, 0.18979467, 0.1036204, 0.0064981556, 0.4379211]"
3518,Bad Company,2002,"[0.9987047, 0.7378777, 0.54576945, 0.40052834, 0.8676171, 0.059418544, 0.04899778, 0.35147253]"
3519,Divine Secrets of the Ya-Ya Sisterhood,2002,"[0.40585077, 0.7771023, 0.3608684, 0.0027690667, 0.19493945, 0.49258825, 0.67758465, 0.9293578]"
3520,Cherish,2002,"[0.765252, 0.4993543, 0.27941182, 0.060044084, 0.6589089, 0.23627657, 0.31742665, 0.5017536]"
3521,"Bourne Identity",2002,"[0.24092539, 0.032098997, 0.20080283, 0.6109916, 0.33260486, 0.15064913, 0.044503305, 0.35638088]"
3522,Scooby-Doo,2002,"[0.17761408, 0.3405069, 0.99817306, 0.41181442, 0.13242097, 0.20745534, 0.6630875, 0.36014828]"
3523,Windtalkers,2002,"[0.30313742, 0.26991585, 0.79573375, 0.4338192, 0.85130244, 0.13420583, 0.12256402, 0.3843589]"
3524,"Dangerous Lives of Altar Boys",2002,"[0.5960185, 0.21868539, 0.9949791, 0.17354067, 0.7649382, 0.71106803, 0.12676656, 0.02604513]"
3525,"Emperor's New Clothes",2001,"[0.87584317, 0.72509867, 0.37200487, 0.8705335, 0.8741969, 0.5774144, 0.77700466, 0.13494629]"
3526,Gangster No. 1,2000,"[0.91721827, 0.509284, 0.05851423, 0.3622658, 0.40511426, 0.24689786, 0.85403347, 0.9304753]"
3527,Harvard Man,2001,"[0.2535657, 0.5193535, 0.2744458, 0.30655926, 0.22281493, 0.45613524, 0.8095814, 0.08488276]"
3528,Caveman,1981,"[0.16072412, 0.9660578, 0.743799, 0.43309966, 0.99005085, 0.526548, 0.5750455, 0.82140523]"
3529,Cheech & Chong's The Corsican Brothers,1984,"[0.57562375, 0.6854125, 0.12293371, 0.8018162, 0.9222159, 0.80267817, 0.06961426, 0.21443324]"
3530,"Sorry, Wrong Number",1948,"[0.2682887, 0.95553285, 0.7653917, 0.9431908, 0.84684515, 0.8198377, 0.6895484, 0.5311924]"
3531,Hombre,1967,"[0.13170634, 0.8897824, 0.676025, 0.48877853, 0.014104851, 0.47269106, 0.655188, 0.14435609]"
3532,"Manhattan Project",1986,"[0.70022315, 0.19478045, 0.31511143, 0.42387262, 0.58168274, 0.022864548, 0.4739932, 0.64101803]"
3533,Men at Work,1990,"[0.88122725, 0.86427355, 0.24552865, 0.7917981, 0.72267956, 0.5581755, 0.19524492, 0.33365607]"
3534,She Wore a Yellow Ribbon,1949,"[0.6371492, 0.61771286, 0.2950826, 0.5025758, 0.8408786, 0.2939286, 0.630068, 0.45091566]"
3535,V. I. Warshawski,1991,"[0.42549443, 0.56498605, 0.13555183, 0.81049407, 0.051527485, 0.5193501, 0.34257686, 0.7355495]"
3536,Juwanna Mann,2002,"[0.6647683, 0.0121820895, 0.754953, 0.062666394, 0.19760825, 0.8718992, 0.26216888, 0.66167796]"
3537,Lilo & Stitch,2002,"[0.94640225, 0.930841, 0.3309878, 0.064147666, 0.24146685, 0.63167214, 0.3360902, 0.4465548]"
3538,Minority Report,2002,"[0.9009986, 0.7683142, 0.05405039, 0.7070523, 0.73679143, 0.5147161, 0.27947956, 0.98880774]"
3539,Rabbit-Proof Fence,2002,"[0.25526294, 0.8101333, 0.92840666, 0.19433287, 0.37670895, 0.3282568, 0.30545127, 0.72166836]"
3540,Sunshine State,2002,"[0.1991171, 0.8739339, 0.3848907, 0.52178264, 0.05554921, 0.309733, 0.64300966, 0.33032337]"
3541,Hey Arnold! The Movie,2002,"[0.95614934, 0.75303435, 0.31252798, 0.5428866, 0.9780854, 0.86004317, 0.9712752, 0.7906833]"
3542,Mr. Deeds,2002,"[0.36346853, 0.11856147, 0.06514116, 0.5050694, 0.6744663, 0.3479018, 0.5027187, 0.049656767]"
3543,Lovely & Amazing,2001,"[0.5981521, 0.48513445, 0.6787999, 0.47983083, 0.28407547, 0.21382758, 0.34826258, 0.5573154]"
3544,Pumpkin,2002,"[0.31387705, 0.9894279, 0.86874443, 0.454387, 0.2095025, 0.09759144, 0.14066124, 0.32527164]"
3545,Look Who's Talking Now,1993,"[0.83831376, 0.9428016, 0.32998943, 0.7923882, 0.5150012, 0.8964578, 0.55226207, 0.022044947]"
3546,Mo' Money,1992,"[0.087182134, 0.18942928, 0.66484904, 0.21354452, 0.8103573, 0.28142157, 0.47448286, 0.596459]"
3547,"Object of Beauty",1991,"[0.19620526, 0.61549133, 0.06236177, 0.9184373, 0.39609894, 0.67379206, 0.20037165, 0.7780581]"
3548,Wagons East,1994,"[0.9948111, 0.8788954, 0.7734893, 0.055314176, 0.5977224, 0.7576612, 0.027851118, 0.4008472]"
3549,Like Mike,2002,"[0.03127022, 0.40061578, 0.30885193, 0.7974486, 0.22888134, 0.6681001, 0.4617487, 0.22236691]"
3550,"Powerpuff Girls",2002,"[0.6682139, 0.05313025, 0.102885365, 0.30398571, 0.15298092, 0.6581773, 0.08865232, 0.9630082]"
3551,Me Without You,2001,"[0.9900143, 0.009693396, 0.87025416, 0.15381084, 0.46332994, 0.4017584, 0.86179924, 0.6375205]"
3552,"Crocodile Hunter: Collision Course",2002,"[0.69639254, 0.077113524, 0.51510835, 0.846056, 0.88667643, 0.39618894, 0.6204457, 0.1831441]"
3553,Reign of Fire,2002,"[0.5861564, 0.7992894, 0.75608546, 0.8600656, 0.55659163, 0.53691345, 0.10478642, 0.14819199]"
3554,Road to Perdition,2002,"[0.9343621, 0.33178064, 0.04148266, 0.8125812, 0.34929392, 0.25850245, 0.081373654, 0.57363176]"
3555,20 Million Miles to Earth,1957,"[0.79019815, 0.26870087, 0.6838118, 0.49957478, 0.31790856, 0.764208, 0.7803396, 0.9744388]"
3556,The Importance of Being Earnest,1952,"[0.15377523, 0.1591441, 0.17476846, 0.6154685, 0.6475299, 0.48693037, 0.22619279, 0.074124165]"
3557,Perfect,1985,"[0.22590488, 0.86853874, 0.39540553, 0.5532122, 0.8796156, 0.8278401, 0.68007845, 0.12554693]"
3558,1776,1972,"[0.30774516, 0.30335337, 0.009414544, 0.43213654, 0.011273029, 0.18542428, 0.41830042, 0.2749857]"
3559,Z,1969,"[0.7494037, 0.6760335, 0.87188476, 0.981981, 0.5623786, 0.330087, 0.82406235, 0.5525855]"
3560,Eight Legged Freaks,2002,"[0.275951, 0.47979364, 0.7228464, 0.8407943, 0.005229832, 0.015694223, 0.6313336, 0.04465666]"
3561,K-19: The Widowmaker,2002,"[0.2813246, 0.228228, 0.035041407, 0.72565067, 0.30833057, 0.29357418, 0.56890184, 0.8380815]"
